starttime	seconds	ctime	dtime	ttime	wait
Tue Jan 31 01:05:16 2023	1675105516	0	78	78	77
Tue Jan 31 01:05:14 2023	1675105514	0	78	78	78
Tue Jan 31 01:05:15 2023	1675105515	0	78	78	78
Tue Jan 31 01:05:14 2023	1675105514	0	78	78	78
Tue Jan 31 01:05:15 2023	1675105515	1	78	79	30
Tue Jan 31 01:05:14 2023	1675105514	0	79	79	78
Tue Jan 31 01:05:19 2023	1675105519	0	79	79	78
Tue Jan 31 01:05:18 2023	1675105518	0	79	79	79
Tue Jan 31 01:05:17 2023	1675105517	0	80	80	67
Tue Jan 31 01:05:14 2023	1675105514	0	80	80	76
Tue Jan 31 01:05:19 2023	1675105519	0	80	80	80
Tue Jan 31 01:05:18 2023	1675105518	1	80	81	80
Tue Jan 31 01:05:19 2023	1675105519	0	81	81	80
Tue Jan 31 01:05:19 2023	1675105519	0	81	81	81
Tue Jan 31 01:05:16 2023	1675105516	0	81	81	81
Tue Jan 31 01:05:15 2023	1675105515	0	81	81	81
Tue Jan 31 01:05:15 2023	1675105515	0	82	82	69
Tue Jan 31 01:05:15 2023	1675105515	0	82	82	72
Tue Jan 31 01:05:20 2023	1675105520	0	82	82	81
Tue Jan 31 01:05:15 2023	1675105515	0	82	82	80
Tue Jan 31 01:05:20 2023	1675105520	0	82	82	81
Tue Jan 31 01:05:19 2023	1675105519	0	82	82	81
Tue Jan 31 01:05:19 2023	1675105519	0	82	83	82
Tue Jan 31 01:05:17 2023	1675105517	0	83	83	45
Tue Jan 31 01:05:14 2023	1675105514	0	83	83	82
Tue Jan 31 01:05:19 2023	1675105519	0	83	83	62
Tue Jan 31 01:05:18 2023	1675105518	0	83	83	83
Tue Jan 31 01:05:16 2023	1675105516	0	83	83	78
Tue Jan 31 01:05:19 2023	1675105519	0	83	83	82
Tue Jan 31 01:05:14 2023	1675105514	0	83	83	83
Tue Jan 31 01:05:16 2023	1675105516	0	84	84	70
Tue Jan 31 01:05:14 2023	1675105514	0	84	84	83
Tue Jan 31 01:05:19 2023	1675105519	1	83	84	82
Tue Jan 31 01:05:19 2023	1675105519	1	82	84	82
Tue Jan 31 01:05:14 2023	1675105514	0	84	84	83
Tue Jan 31 01:05:19 2023	1675105519	0	84	84	83
Tue Jan 31 01:05:15 2023	1675105515	0	84	84	83
Tue Jan 31 01:05:19 2023	1675105519	0	84	84	84
Tue Jan 31 01:05:19 2023	1675105519	0	84	84	83
Tue Jan 31 01:05:19 2023	1675105519	0	84	84	84
Tue Jan 31 01:05:16 2023	1675105516	0	84	84	84
Tue Jan 31 01:05:19 2023	1675105519	0	84	84	61
Tue Jan 31 01:05:19 2023	1675105519	0	84	84	80
Tue Jan 31 01:05:19 2023	1675105519	0	85	85	84
Tue Jan 31 01:05:20 2023	1675105520	0	84	85	84
Tue Jan 31 01:05:16 2023	1675105516	0	85	85	84
Tue Jan 31 01:05:15 2023	1675105515	0	85	85	84
Tue Jan 31 01:05:18 2023	1675105518	0	85	85	85
Tue Jan 31 01:05:19 2023	1675105519	0	85	85	85
Tue Jan 31 01:05:18 2023	1675105518	0	85	85	85
Tue Jan 31 01:05:14 2023	1675105514	0	85	85	85
Tue Jan 31 01:05:20 2023	1675105520	0	85	85	85
Tue Jan 31 01:05:14 2023	1675105514	0	86	86	85
Tue Jan 31 01:05:14 2023	1675105514	0	86	86	75
Tue Jan 31 01:05:19 2023	1675105519	0	86	86	86
Tue Jan 31 01:05:19 2023	1675105519	0	86	86	86
Tue Jan 31 01:05:20 2023	1675105520	0	86	86	79
Tue Jan 31 01:05:20 2023	1675105520	0	86	86	86
Tue Jan 31 01:05:20 2023	1675105520	0	86	87	85
Tue Jan 31 01:05:17 2023	1675105517	0	87	87	81
Tue Jan 31 01:05:20 2023	1675105520	0	88	88	87
Tue Jan 31 01:05:19 2023	1675105519	2	86	88	85
Tue Jan 31 01:05:19 2023	1675105519	0	88	88	87
Tue Jan 31 01:05:19 2023	1675105519	0	88	88	87
Tue Jan 31 01:05:18 2023	1675105518	9	79	88	78
Tue Jan 31 01:05:18 2023	1675105518	0	88	88	86
Tue Jan 31 01:05:15 2023	1675105515	0	89	89	88
Tue Jan 31 01:05:20 2023	1675105520	0	89	89	88
Tue Jan 31 01:05:18 2023	1675105518	0	89	89	88
Tue Jan 31 01:05:15 2023	1675105515	1	88	89	58
Tue Jan 31 01:05:14 2023	1675105514	0	89	89	89
Tue Jan 31 01:05:19 2023	1675105519	0	89	89	89
Tue Jan 31 01:05:18 2023	1675105518	17	72	90	72
Tue Jan 31 01:05:18 2023	1675105518	0	90	90	89
Tue Jan 31 01:05:14 2023	1675105514	0	90	90	89
Tue Jan 31 01:05:20 2023	1675105520	0	90	90	89
Tue Jan 31 01:05:18 2023	1675105518	11	79	90	61
Tue Jan 31 01:05:19 2023	1675105519	0	90	90	70
Tue Jan 31 01:05:19 2023	1675105519	0	90	90	90
Tue Jan 31 01:05:18 2023	1675105518	0	90	90	90
Tue Jan 31 01:05:19 2023	1675105519	0	90	90	90
Tue Jan 31 01:05:19 2023	1675105519	0	90	90	90
Tue Jan 31 01:05:18 2023	1675105518	0	90	91	90
Tue Jan 31 01:05:16 2023	1675105516	0	91	91	33
Tue Jan 31 01:05:18 2023	1675105518	9	82	91	82
Tue Jan 31 01:05:15 2023	1675105515	2	89	91	45
Tue Jan 31 01:05:19 2023	1675105519	0	91	91	91
Tue Jan 31 01:05:18 2023	1675105518	17	74	91	73
Tue Jan 31 01:05:19 2023	1675105519	0	92	92	91
Tue Jan 31 01:05:19 2023	1675105519	0	92	92	91
Tue Jan 31 01:05:14 2023	1675105514	0	92	92	92
Tue Jan 31 01:05:14 2023	1675105514	0	92	92	57
Tue Jan 31 01:05:18 2023	1675105518	0	92	92	92
Tue Jan 31 01:05:16 2023	1675105516	0	93	93	85
Tue Jan 31 01:05:14 2023	1675105514	0	93	93	92
Tue Jan 31 01:05:18 2023	1675105518	9	84	93	83
Tue Jan 31 01:05:14 2023	1675105514	0	93	93	92
Tue Jan 31 01:05:19 2023	1675105519	0	93	93	73
Tue Jan 31 01:05:16 2023	1675105516	0	94	94	93
Tue Jan 31 01:05:19 2023	1675105519	0	94	94	94
Tue Jan 31 01:05:19 2023	1675105519	0	94	94	94
Tue Jan 31 01:05:19 2023	1675105519	0	94	94	94
Tue Jan 31 01:05:15 2023	1675105515	1	94	94	73
Tue Jan 31 01:05:18 2023	1675105518	0	95	95	94
Tue Jan 31 01:05:15 2023	1675105515	0	95	95	84
Tue Jan 31 01:05:14 2023	1675105514	0	95	95	62
Tue Jan 31 01:05:18 2023	1675105518	11	85	95	84
Tue Jan 31 01:05:14 2023	1675105514	0	95	95	95
Tue Jan 31 01:05:16 2023	1675105516	0	96	96	94
Tue Jan 31 01:05:14 2023	1675105514	0	96	96	90
Tue Jan 31 01:05:14 2023	1675105514	0	96	96	96
Tue Jan 31 01:05:14 2023	1675105514	1	95	96	95
Tue Jan 31 01:05:19 2023	1675105519	0	97	97	91
Tue Jan 31 01:05:19 2023	1675105519	0	97	97	97
Tue Jan 31 01:05:19 2023	1675105519	0	97	97	97
Tue Jan 31 01:05:19 2023	1675105519	0	97	97	96
Tue Jan 31 01:05:18 2023	1675105518	12	85	97	71
Tue Jan 31 01:05:14 2023	1675105514	0	98	98	97
Tue Jan 31 01:05:19 2023	1675105519	0	98	98	97
Tue Jan 31 01:05:18 2023	1675105518	0	98	98	98
Tue Jan 31 01:05:15 2023	1675105515	1	97	98	49
Tue Jan 31 01:05:19 2023	1675105519	0	98	98	97
Tue Jan 31 01:05:19 2023	1675105519	0	98	98	98
Tue Jan 31 01:05:19 2023	1675105519	0	98	98	98
Tue Jan 31 01:05:19 2023	1675105519	0	99	99	99
Tue Jan 31 01:05:13 2023	1675105513	0	100	100	92
Tue Jan 31 01:05:19 2023	1675105519	0	100	100	100
Tue Jan 31 01:05:19 2023	1675105519	0	100	100	100
Tue Jan 31 01:05:16 2023	1675105516	0	100	100	99
Tue Jan 31 01:05:15 2023	1675105515	0	100	100	74
Tue Jan 31 01:05:18 2023	1675105518	0	100	101	100
Tue Jan 31 01:05:19 2023	1675105519	0	101	101	100
Tue Jan 31 01:05:16 2023	1675105516	0	101	101	77
Tue Jan 31 01:05:17 2023	1675105517	0	101	101	96
Tue Jan 31 01:05:16 2023	1675105516	0	101	101	69
Tue Jan 31 01:05:14 2023	1675105514	0	102	102	101
Tue Jan 31 01:05:18 2023	1675105518	10	92	102	90
Tue Jan 31 01:05:18 2023	1675105518	0	102	102	94
Tue Jan 31 01:05:16 2023	1675105516	0	102	102	82
Tue Jan 31 01:05:19 2023	1675105519	0	102	102	101
Tue Jan 31 01:05:16 2023	1675105516	0	102	102	100
Tue Jan 31 01:05:19 2023	1675105519	0	103	103	102
Tue Jan 31 01:05:18 2023	1675105518	12	91	103	90
Tue Jan 31 01:05:19 2023	1675105519	0	104	104	103
Tue Jan 31 01:05:18 2023	1675105518	0	104	105	104
Tue Jan 31 01:05:16 2023	1675105516	0	105	105	103
Tue Jan 31 01:05:17 2023	1675105517	0	105	105	79
Tue Jan 31 01:05:19 2023	1675105519	0	107	107	106
Tue Jan 31 01:05:19 2023	1675105519	0	107	107	106
Tue Jan 31 01:05:15 2023	1675105515	0	107	107	36
Tue Jan 31 01:05:19 2023	1675105519	0	108	108	84
Tue Jan 31 01:05:16 2023	1675105516	0	108	108	104
Tue Jan 31 01:05:16 2023	1675105516	0	108	108	108
Tue Jan 31 01:05:15 2023	1675105515	0	109	109	107
Tue Jan 31 01:05:17 2023	1675105517	0	109	109	107
Tue Jan 31 01:05:18 2023	1675105518	0	109	109	108
Tue Jan 31 01:05:18 2023	1675105518	17	93	109	62
Tue Jan 31 01:05:19 2023	1675105519	0	109	110	108
Tue Jan 31 01:05:19 2023	1675105519	0	111	111	110
Tue Jan 31 01:05:19 2023	1675105519	0	111	111	79
Tue Jan 31 01:05:19 2023	1675105519	0	111	111	111
Tue Jan 31 01:05:19 2023	1675105519	0	111	111	111
Tue Jan 31 01:05:15 2023	1675105515	2	110	112	80
Tue Jan 31 01:05:14 2023	1675105514	0	112	112	112
Tue Jan 31 01:05:15 2023	1675105515	0	112	112	62
Tue Jan 31 01:05:18 2023	1675105518	10	102	112	95
Tue Jan 31 01:05:18 2023	1675105518	10	103	113	101
Tue Jan 31 01:05:15 2023	1675105515	2	111	113	86
Tue Jan 31 01:05:15 2023	1675105515	0	113	113	110
Tue Jan 31 01:05:19 2023	1675105519	0	113	113	113
Tue Jan 31 01:05:19 2023	1675105519	0	114	114	114
Tue Jan 31 01:05:19 2023	1675105519	0	115	115	114
Tue Jan 31 01:05:15 2023	1675105515	0	116	116	85
Tue Jan 31 01:05:17 2023	1675105517	0	116	116	86
Tue Jan 31 01:05:19 2023	1675105519	0	116	116	116
Tue Jan 31 01:05:17 2023	1675105517	0	117	117	84
Tue Jan 31 01:05:19 2023	1675105519	0	117	117	117
Tue Jan 31 01:05:19 2023	1675105519	0	117	117	82
Tue Jan 31 01:05:18 2023	1675105518	0	118	118	117
Tue Jan 31 01:05:15 2023	1675105515	0	119	119	79
Tue Jan 31 01:05:19 2023	1675105519	0	119	119	118
Tue Jan 31 01:05:20 2023	1675105520	0	119	119	118
Tue Jan 31 01:05:16 2023	1675105516	0	119	119	118
Tue Jan 31 01:05:19 2023	1675105519	0	119	119	119
Tue Jan 31 01:05:16 2023	1675105516	0	119	119	108
Tue Jan 31 01:05:17 2023	1675105517	0	119	119	116
Tue Jan 31 01:05:19 2023	1675105519	0	120	121	120
Tue Jan 31 01:05:19 2023	1675105519	0	122	122	104
Tue Jan 31 01:05:19 2023	1675105519	0	122	122	121
Tue Jan 31 01:05:14 2023	1675105514	0	122	122	121
Tue Jan 31 01:05:16 2023	1675105516	0	123	123	122
Tue Jan 31 01:05:18 2023	1675105518	8	115	123	85
Tue Jan 31 01:05:14 2023	1675105514	0	124	124	123
Tue Jan 31 01:05:14 2023	1675105514	0	125	125	124
Tue Jan 31 01:05:13 2023	1675105513	0	125	125	125
Tue Jan 31 01:05:16 2023	1675105516	0	125	125	116
Tue Jan 31 01:05:14 2023	1675105514	0	125	125	125
Tue Jan 31 01:05:18 2023	1675105518	16	109	125	109
Tue Jan 31 01:05:15 2023	1675105515	0	126	126	125
Tue Jan 31 01:05:17 2023	1675105517	0	126	126	126
Tue Jan 31 01:05:17 2023	1675105517	0	126	126	45
Tue Jan 31 01:05:19 2023	1675105519	0	128	128	128
Tue Jan 31 01:05:20 2023	1675105520	0	129	129	68
Tue Jan 31 01:05:19 2023	1675105519	0	129	129	129
Tue Jan 31 01:05:18 2023	1675105518	11	119	130	78
Tue Jan 31 01:05:15 2023	1675105515	0	131	131	130
Tue Jan 31 01:05:14 2023	1675105514	0	131	132	131
Tue Jan 31 01:05:19 2023	1675105519	0	132	132	131
Tue Jan 31 01:05:19 2023	1675105519	0	132	132	131
Tue Jan 31 01:05:19 2023	1675105519	0	132	132	131
Tue Jan 31 01:05:19 2023	1675105519	0	132	132	131
Tue Jan 31 01:05:16 2023	1675105516	0	132	132	123
Tue Jan 31 01:05:19 2023	1675105519	0	133	133	132
Tue Jan 31 01:05:18 2023	1675105518	0	133	133	132
Tue Jan 31 01:05:15 2023	1675105515	0	135	135	124
Tue Jan 31 01:05:14 2023	1675105514	0	135	135	134
Tue Jan 31 01:05:16 2023	1675105516	0	135	135	130
Tue Jan 31 01:05:19 2023	1675105519	0	135	135	135
Tue Jan 31 01:05:14 2023	1675105514	0	136	136	131
Tue Jan 31 01:05:19 2023	1675105519	0	136	136	134
Tue Jan 31 01:05:18 2023	1675105518	12	125	137	85
Tue Jan 31 01:05:17 2023	1675105517	0	137	137	136
Tue Jan 31 01:05:19 2023	1675105519	0	138	139	138
Tue Jan 31 01:05:16 2023	1675105516	0	139	139	129
Tue Jan 31 01:05:13 2023	1675105513	1	138	139	135
Tue Jan 31 01:05:18 2023	1675105518	17	123	140	121
Tue Jan 31 01:05:19 2023	1675105519	0	140	140	139
Tue Jan 31 01:05:19 2023	1675105519	0	141	141	140
Tue Jan 31 01:05:14 2023	1675105514	0	141	141	131
Tue Jan 31 01:05:19 2023	1675105519	0	141	141	141
Tue Jan 31 01:05:19 2023	1675105519	0	142	142	141
Tue Jan 31 01:05:19 2023	1675105519	0	142	142	142
Tue Jan 31 01:05:19 2023	1675105519	0	142	142	141
Tue Jan 31 01:05:19 2023	1675105519	0	142	142	142
Tue Jan 31 01:05:15 2023	1675105515	0	144	144	106
Tue Jan 31 01:05:14 2023	1675105514	0	144	144	134
Tue Jan 31 01:05:18 2023	1675105518	13	131	144	40
Tue Jan 31 01:05:15 2023	1675105515	0	144	144	133
Tue Jan 31 01:05:16 2023	1675105516	0	144	144	143
Tue Jan 31 01:05:17 2023	1675105517	1	144	145	144
Tue Jan 31 01:05:18 2023	1675105518	0	145	145	144
Tue Jan 31 01:05:19 2023	1675105519	0	145	145	133
Tue Jan 31 01:05:16 2023	1675105516	0	145	145	145
Tue Jan 31 01:05:19 2023	1675105519	0	146	146	145
Tue Jan 31 01:05:15 2023	1675105515	0	146	146	145
Tue Jan 31 01:05:13 2023	1675105513	2	144	146	143
Tue Jan 31 01:05:16 2023	1675105516	0	148	148	147
Tue Jan 31 01:05:15 2023	1675105515	0	148	148	135
Tue Jan 31 01:05:18 2023	1675105518	0	149	149	148
Tue Jan 31 01:05:18 2023	1675105518	0	149	149	148
Tue Jan 31 01:05:18 2023	1675105518	0	148	149	148
Tue Jan 31 01:05:16 2023	1675105516	0	149	149	148
Tue Jan 31 01:05:18 2023	1675105518	9	140	149	109
Tue Jan 31 01:05:18 2023	1675105518	9	140	149	99
Tue Jan 31 01:05:15 2023	1675105515	0	149	149	148
Tue Jan 31 01:05:13 2023	1675105513	2	149	150	149
Tue Jan 31 01:05:18 2023	1675105518	0	150	151	150
Tue Jan 31 01:05:16 2023	1675105516	0	151	151	150
Tue Jan 31 01:05:19 2023	1675105519	0	151	151	150
Tue Jan 31 01:05:18 2023	1675105518	12	139	151	138
Tue Jan 31 01:05:14 2023	1675105514	0	152	153	152
Tue Jan 31 01:05:15 2023	1675105515	0	153	153	103
Tue Jan 31 01:05:16 2023	1675105516	0	154	154	153
Tue Jan 31 01:05:19 2023	1675105519	0	154	154	154
Tue Jan 31 01:05:18 2023	1675105518	0	154	155	154
Tue Jan 31 01:05:18 2023	1675105518	10	145	155	53
Tue Jan 31 01:05:19 2023	1675105519	0	155	155	154
Tue Jan 31 01:05:18 2023	1675105518	0	154	155	154
Tue Jan 31 01:05:13 2023	1675105513	2	153	155	153
Tue Jan 31 01:05:19 2023	1675105519	0	156	156	155
Tue Jan 31 01:05:19 2023	1675105519	0	156	156	156
Tue Jan 31 01:05:16 2023	1675105516	0	157	157	156
Tue Jan 31 01:05:14 2023	1675105514	0	157	157	156
Tue Jan 31 01:05:20 2023	1675105520	0	157	157	90
Tue Jan 31 01:05:20 2023	1675105520	0	157	157	92
Tue Jan 31 01:05:20 2023	1675105520	0	157	157	99
Tue Jan 31 01:05:18 2023	1675105518	11	147	158	147
Tue Jan 31 01:05:15 2023	1675105515	0	159	159	158
Tue Jan 31 01:05:20 2023	1675105520	0	161	161	133
Tue Jan 31 01:05:18 2023	1675105518	10	151	161	40
Tue Jan 31 01:05:20 2023	1675105520	0	162	162	70
Tue Jan 31 01:05:14 2023	1675105514	0	162	162	160
Tue Jan 31 01:05:15 2023	1675105515	0	162	162	124
Tue Jan 31 01:05:19 2023	1675105519	0	163	163	162
Tue Jan 31 01:05:18 2023	1675105518	9	154	163	153
Tue Jan 31 01:05:19 2023	1675105519	0	163	163	163
Tue Jan 31 01:05:15 2023	1675105515	0	164	164	163
Tue Jan 31 01:05:20 2023	1675105520	0	164	164	96
Tue Jan 31 01:05:16 2023	1675105516	0	164	164	156
Tue Jan 31 01:05:18 2023	1675105518	0	164	164	163
Tue Jan 31 01:05:16 2023	1675105516	0	164	165	164
Tue Jan 31 01:05:16 2023	1675105516	0	166	166	165
Tue Jan 31 01:05:14 2023	1675105514	0	167	167	166
Tue Jan 31 01:05:14 2023	1675105514	0	167	167	167
Tue Jan 31 01:05:17 2023	1675105517	0	168	168	168
Tue Jan 31 01:05:16 2023	1675105516	0	169	169	168
Tue Jan 31 01:05:19 2023	1675105519	0	169	169	168
Tue Jan 31 01:05:20 2023	1675105520	0	169	169	84
Tue Jan 31 01:05:18 2023	1675105518	10	158	169	158
Tue Jan 31 01:05:14 2023	1675105514	0	169	169	169
Tue Jan 31 01:05:18 2023	1675105518	13	157	170	65
Tue Jan 31 01:05:14 2023	1675105514	0	170	170	170
Tue Jan 31 01:05:18 2023	1675105518	13	157	170	32
Tue Jan 31 01:05:19 2023	1675105519	0	171	171	170
Tue Jan 31 01:05:16 2023	1675105516	0	171	171	171
Tue Jan 31 01:05:16 2023	1675105516	0	171	171	170
Tue Jan 31 01:05:16 2023	1675105516	0	172	172	171
Tue Jan 31 01:05:18 2023	1675105518	13	160	173	114
Tue Jan 31 01:05:14 2023	1675105514	0	173	173	172
Tue Jan 31 01:05:20 2023	1675105520	0	173	173	85
Tue Jan 31 01:05:14 2023	1675105514	0	174	174	173
Tue Jan 31 01:05:17 2023	1675105517	0	174	174	169
Tue Jan 31 01:05:15 2023	1675105515	0	175	175	142
Tue Jan 31 01:05:18 2023	1675105518	0	175	176	175
Tue Jan 31 01:05:16 2023	1675105516	0	176	176	175
Tue Jan 31 01:05:19 2023	1675105519	0	177	177	176
Tue Jan 31 01:05:16 2023	1675105516	0	177	177	176
Tue Jan 31 01:05:18 2023	1675105518	14	163	177	71
Tue Jan 31 01:05:18 2023	1675105518	0	177	177	175
Tue Jan 31 01:05:16 2023	1675105516	0	177	177	177
Tue Jan 31 01:05:16 2023	1675105516	0	178	178	177
Tue Jan 31 01:05:20 2023	1675105520	0	179	179	86
Tue Jan 31 01:05:18 2023	1675105518	0	179	179	178
Tue Jan 31 01:05:20 2023	1675105520	0	179	179	126
Tue Jan 31 01:05:16 2023	1675105516	0	181	181	180
Tue Jan 31 01:05:16 2023	1675105516	0	181	181	180
Tue Jan 31 01:05:16 2023	1675105516	0	182	182	181
Tue Jan 31 01:05:14 2023	1675105514	0	182	182	181
Tue Jan 31 01:05:14 2023	1675105514	0	184	184	184
Tue Jan 31 01:05:18 2023	1675105518	6	178	185	34
Tue Jan 31 01:05:18 2023	1675105518	5	179	185	40
Tue Jan 31 01:05:18 2023	1675105518	6	180	185	61
Tue Jan 31 01:05:14 2023	1675105514	0	186	186	185
Tue Jan 31 01:05:18 2023	1675105518	6	180	186	61
Tue Jan 31 01:05:16 2023	1675105516	0	186	186	185
Tue Jan 31 01:05:18 2023	1675105518	6	180	186	82
Tue Jan 31 01:05:17 2023	1675105517	0	187	187	186
Tue Jan 31 01:05:14 2023	1675105514	0	188	188	156
Tue Jan 31 01:05:18 2023	1675105518	0	188	188	187
Tue Jan 31 01:05:14 2023	1675105514	0	190	190	190
Tue Jan 31 01:05:16 2023	1675105516	0	190	190	183
Tue Jan 31 01:05:16 2023	1675105516	0	191	191	190
Tue Jan 31 01:05:16 2023	1675105516	0	191	191	190
Tue Jan 31 01:05:16 2023	1675105516	0	191	191	181
Tue Jan 31 01:05:18 2023	1675105518	9	183	192	64
Tue Jan 31 01:05:20 2023	1675105520	0	192	192	99
Tue Jan 31 01:05:17 2023	1675105517	0	193	193	45
Tue Jan 31 01:05:15 2023	1675105515	0	194	195	192
Tue Jan 31 01:05:20 2023	1675105520	0	195	195	102
Tue Jan 31 01:05:16 2023	1675105516	0	195	195	194
Tue Jan 31 01:05:14 2023	1675105514	0	195	195	194
Tue Jan 31 01:05:14 2023	1675105514	0	195	195	195
Tue Jan 31 01:05:18 2023	1675105518	10	187	197	48
Tue Jan 31 01:05:20 2023	1675105520	0	198	198	131
Tue Jan 31 01:05:18 2023	1675105518	0	199	199	198
Tue Jan 31 01:05:18 2023	1675105518	0	199	200	195
Tue Jan 31 01:05:18 2023	1675105518	0	199	200	199
Tue Jan 31 01:05:16 2023	1675105516	0	200	200	197
Tue Jan 31 01:05:18 2023	1675105518	1	200	200	198
Tue Jan 31 01:05:17 2023	1675105517	0	201	201	201
Tue Jan 31 01:05:18 2023	1675105518	0	202	202	201
Tue Jan 31 01:05:18 2023	1675105518	1	201	202	200
Tue Jan 31 01:05:18 2023	1675105518	10	193	202	37
Tue Jan 31 01:05:18 2023	1675105518	10	193	203	42
Tue Jan 31 01:05:18 2023	1675105518	0	203	203	202
Tue Jan 31 01:05:14 2023	1675105514	0	203	203	202
Tue Jan 31 01:05:16 2023	1675105516	0	203	203	201
Tue Jan 31 01:05:16 2023	1675105516	1	202	203	202
Tue Jan 31 01:05:18 2023	1675105518	1	203	203	198
Tue Jan 31 01:05:16 2023	1675105516	0	203	204	202
Tue Jan 31 01:05:18 2023	1675105518	0	205	205	205
Tue Jan 31 01:05:15 2023	1675105515	0	205	205	205
Tue Jan 31 01:05:14 2023	1675105514	0	205	206	205
Tue Jan 31 01:05:18 2023	1675105518	1	206	206	203
Tue Jan 31 01:05:18 2023	1675105518	0	206	207	204
Tue Jan 31 01:05:14 2023	1675105514	0	207	207	195
Tue Jan 31 01:05:18 2023	1675105518	0	207	207	206
Tue Jan 31 01:05:16 2023	1675105516	0	208	208	202
Tue Jan 31 01:05:16 2023	1675105516	0	209	209	207
Tue Jan 31 01:05:18 2023	1675105518	10	199	209	43
Tue Jan 31 01:05:18 2023	1675105518	10	199	209	60
Tue Jan 31 01:05:18 2023	1675105518	0	211	211	211
Tue Jan 31 01:05:19 2023	1675105519	0	212	212	209
Tue Jan 31 01:05:16 2023	1675105516	0	214	214	201
Tue Jan 31 01:05:17 2023	1675105517	0	214	214	155
Tue Jan 31 01:05:14 2023	1675105514	0	214	214	214
Tue Jan 31 01:05:18 2023	1675105518	0	214	214	214
Tue Jan 31 01:05:18 2023	1675105518	11	204	215	48
Tue Jan 31 01:05:20 2023	1675105520	0	216	216	148
Tue Jan 31 01:05:16 2023	1675105516	0	216	216	216
Tue Jan 31 01:05:18 2023	1675105518	0	219	219	219
Tue Jan 31 01:05:18 2023	1675105518	0	220	220	219
Tue Jan 31 01:05:16 2023	1675105516	0	220	220	219
Tue Jan 31 01:05:16 2023	1675105516	0	220	220	216
Tue Jan 31 01:05:18 2023	1675105518	9	211	220	55
Tue Jan 31 01:05:18 2023	1675105518	10	211	220	49
Tue Jan 31 01:05:20 2023	1675105520	0	220	221	220
Tue Jan 31 01:05:18 2023	1675105518	10	211	221	25
Tue Jan 31 01:05:18 2023	1675105518	0	220	221	220
Tue Jan 31 01:05:16 2023	1675105516	0	222	222	221
Tue Jan 31 01:05:18 2023	1675105518	0	222	222	221
Tue Jan 31 01:05:15 2023	1675105515	0	222	222	222
Tue Jan 31 01:05:16 2023	1675105516	0	222	222	222
Tue Jan 31 01:05:16 2023	1675105516	0	222	223	222
Tue Jan 31 01:05:19 2023	1675105519	0	223	223	222
Tue Jan 31 01:05:14 2023	1675105514	0	223	223	222
Tue Jan 31 01:05:16 2023	1675105516	0	224	224	223
Tue Jan 31 01:05:20 2023	1675105520	0	224	224	224
Tue Jan 31 01:05:18 2023	1675105518	0	224	224	224
Tue Jan 31 01:05:14 2023	1675105514	0	224	224	224
Tue Jan 31 01:05:20 2023	1675105520	0	225	225	225
Tue Jan 31 01:05:16 2023	1675105516	0	226	226	225
Tue Jan 31 01:05:15 2023	1675105515	0	226	226	224
Tue Jan 31 01:05:16 2023	1675105516	0	226	226	223
Tue Jan 31 01:05:20 2023	1675105520	0	226	226	225
Tue Jan 31 01:05:13 2023	1675105513	1	226	227	206
Tue Jan 31 01:05:13 2023	1675105513	1	226	227	218
Tue Jan 31 01:05:18 2023	1675105518	0	227	227	226
Tue Jan 31 01:05:13 2023	1675105513	2	226	227	170
Tue Jan 31 01:05:17 2023	1675105517	0	227	228	178
Tue Jan 31 01:05:13 2023	1675105513	2	226	228	164
Tue Jan 31 01:05:18 2023	1675105518	12	216	228	30
Tue Jan 31 01:05:16 2023	1675105516	0	230	230	230
Tue Jan 31 01:05:16 2023	1675105516	0	231	231	230
Tue Jan 31 01:05:14 2023	1675105514	0	232	232	231
Tue Jan 31 01:05:17 2023	1675105517	0	232	232	109
Tue Jan 31 01:05:18 2023	1675105518	10	222	233	31
Tue Jan 31 01:05:18 2023	1675105518	11	222	233	24
Tue Jan 31 01:05:16 2023	1675105516	0	233	233	233
Tue Jan 31 01:05:15 2023	1675105515	0	233	233	229
Tue Jan 31 01:05:16 2023	1675105516	0	234	234	33
Tue Jan 31 01:05:18 2023	1675105518	1	234	234	233
Tue Jan 31 01:05:16 2023	1675105516	0	234	234	234
Tue Jan 31 01:05:13 2023	1675105513	0	235	235	215
Tue Jan 31 01:05:14 2023	1675105514	0	235	235	233
Tue Jan 31 01:05:16 2023	1675105516	0	235	235	220
Tue Jan 31 01:05:16 2023	1675105516	0	236	236	235
Tue Jan 31 01:05:13 2023	1675105513	2	235	236	234
Tue Jan 31 01:05:14 2023	1675105514	0	237	237	236
Tue Jan 31 01:05:20 2023	1675105520	0	237	237	236
Tue Jan 31 01:05:13 2023	1675105513	2	235	237	234
Tue Jan 31 01:05:14 2023	1675105514	0	237	237	237
Tue Jan 31 01:05:18 2023	1675105518	1	238	238	237
Tue Jan 31 01:05:18 2023	1675105518	0	238	239	235
Tue Jan 31 01:05:18 2023	1675105518	0	239	239	239
Tue Jan 31 01:05:14 2023	1675105514	0	240	240	240
Tue Jan 31 01:05:20 2023	1675105520	0	241	241	240
Tue Jan 31 01:05:13 2023	1675105513	0	241	241	236
Tue Jan 31 01:05:14 2023	1675105514	0	242	242	242
Tue Jan 31 01:05:18 2023	1675105518	1	242	243	240
