starttime	seconds	ctime	dtime	ttime	wait
Tue Jan 31 01:04:40 2023	1675105480	0	762	762	761
Tue Jan 31 01:04:39 2023	1675105479	0	762	762	748
Tue Jan 31 01:04:40 2023	1675105480	0	764	764	763
Tue Jan 31 01:04:39 2023	1675105479	0	763	764	556
Tue Jan 31 01:04:35 2023	1675105475	0	764	764	720
Tue Jan 31 01:04:36 2023	1675105476	0	770	770	770
Tue Jan 31 01:04:39 2023	1675105479	0	772	772	699
Tue Jan 31 01:04:40 2023	1675105480	0	772	773	772
Tue Jan 31 01:04:35 2023	1675105475	0	775	775	775
Tue Jan 31 01:04:40 2023	1675105480	0	783	783	781
Tue Jan 31 01:04:40 2023	1675105480	0	784	784	784
Tue Jan 31 01:04:36 2023	1675105476	0	785	785	785
Tue Jan 31 01:04:34 2023	1675105474	0	789	789	789
Tue Jan 31 01:04:40 2023	1675105480	2	791	793	791
Tue Jan 31 01:04:36 2023	1675105476	0	794	794	794
Tue Jan 31 01:04:34 2023	1675105474	0	796	796	796
Tue Jan 31 01:04:39 2023	1675105479	0	797	797	684
Tue Jan 31 01:04:35 2023	1675105475	0	798	798	798
Tue Jan 31 01:04:40 2023	1675105480	0	801	801	794
Tue Jan 31 01:04:39 2023	1675105479	0	802	802	727
Tue Jan 31 01:04:35 2023	1675105475	0	810	810	809
Tue Jan 31 01:04:35 2023	1675105475	0	811	811	809
Tue Jan 31 01:04:36 2023	1675105476	0	813	813	813
Tue Jan 31 01:04:40 2023	1675105480	0	816	816	816
Tue Jan 31 01:04:35 2023	1675105475	0	816	816	815
Tue Jan 31 01:04:39 2023	1675105479	1	817	817	594
Tue Jan 31 01:04:34 2023	1675105474	0	820	820	819
Tue Jan 31 01:04:34 2023	1675105474	0	827	827	827
Tue Jan 31 01:04:35 2023	1675105475	11	818	829	817
Tue Jan 31 01:04:39 2023	1675105479	0	829	829	828
Tue Jan 31 01:04:35 2023	1675105475	0	838	838	836
Tue Jan 31 01:04:40 2023	1675105480	0	838	838	837
Tue Jan 31 01:04:34 2023	1675105474	0	838	838	616
Tue Jan 31 01:04:39 2023	1675105479	0	839	839	838
Tue Jan 31 01:04:39 2023	1675105479	0	844	844	546
Tue Jan 31 01:04:34 2023	1675105474	0	851	851	848
Tue Jan 31 01:04:34 2023	1675105474	1	855	856	682
Tue Jan 31 01:04:35 2023	1675105475	0	858	858	857
Tue Jan 31 01:04:35 2023	1675105475	0	862	862	860
Tue Jan 31 01:04:34 2023	1675105474	0	863	863	862
Tue Jan 31 01:04:39 2023	1675105479	4	862	865	855
Tue Jan 31 01:04:35 2023	1675105475	0	869	870	869
Tue Jan 31 01:04:35 2023	1675105475	0	875	875	874
Tue Jan 31 01:04:35 2023	1675105475	0	895	895	865
Tue Jan 31 01:04:39 2023	1675105479	0	904	904	903
Tue Jan 31 01:04:40 2023	1675105480	0	904	904	904
Tue Jan 31 01:04:34 2023	1675105474	0	949	949	948
Tue Jan 31 01:04:34 2023	1675105474	0	956	956	947
Tue Jan 31 01:04:34 2023	1675105474	0	985	985	984
Tue Jan 31 01:04:39 2023	1675105479	0	986	986	752
Tue Jan 31 01:04:39 2023	1675105479	3	1002	1005	971
Tue Jan 31 01:04:34 2023	1675105474	0	1008	1008	998
Tue Jan 31 01:04:34 2023	1675105474	0	1095	1095	1007
